Bloco,Tratamento,DAS,Inoculacao,Rn,Gn,Bn,MPRI,H,S,V,ICVE,Clof A,Clof B,Clorof Total,NDVI
D,75,101,sem,0.286865253,0.380747597,0.33238715,0.140623931,149.0929447,0.2465737,0.465082237,0.924408825,44.63333333,13,57.63333333,
D,75,101,sem,0.278116535,0.386444986,0.335438479,0.163007409,151.748969,0.2803205,0.386905188,0.953974599,42.86666667,11.96666667,54.83333333,
D,75,101,sem,0.30103544,0.382050094,0.316914466,0.11860104,131.7601142,0.21205244,0.454739625,0.843069946,43.93333333,13.9,57.83333333,
D,75,101,sem,0.280040789,0.387598984,0.332360227,0.161102139,149.1857473,0.277498652,0.376305761,0.944208236,47.13333333,14.63333333,61.76666667,
D,75,101,sem,0.244850353,0.421585009,0.333564638,0.265193995,150.1177892,0.419214755,0.371826242,0.903640719,44.03333333,13.3,57.33333333,
D,75,101,com,0.245227976,0.409477982,0.345294041,0.250875991,156.5538123,0.401120483,0.404775635,0.934444696,42.8,12.43333333,55.23333333,
D,75,101,com,0.264918677,0.401983131,0.333098192,0.20552419,149.8456002,0.340970662,0.422995629,0.91115346,43.76666667,11.63333333,55.4,
D,75,101,com,0.28427345,0.394563641,0.321162909,0.162469306,140.06858,0.279524466,0.392808846,0.887381007,45.6,13.83333333,59.43333333,
D,75,101,com,0.252148822,0.426900923,0.320950255,0.257348011,143.6225256,0.409350488,0.355714198,0.876214691,46.86666667,13.46666667,60.33333333,
D,75,101,com,0.262328624,0.410235182,0.327436194,0.219914536,146.411636,0.36054089,0.393572524,0.895360173,43.23333333,12.53333333,55.76666667,
A,75,109,sem,0.277389287,0.389402682,0.333208031,0.167988518,149.8993228,0.287654399,0.350348524,0.953439708,42.9,12.13333333,55.03333333,
A,75,109,sem,0.271918462,0.392747558,0.335333981,0.181789188,151.4901896,0.307650789,0.309652926,0.969177593,41.93333333,,49.43333333,
A,75,109,sem,0.271852624,0.394749713,0.333397662,0.184363424,150.0471095,0.311329141,0.363463786,0.94199741,40.63333333,10.9,51.53333333,
A,75,109,sem,0.256991928,0.427890807,0.315117265,0.249530131,140.4069229,0.399398341,0.327398257,0.871106261,42.56666667,12.36666667,54.93333333,
A,75,109,sem,0.302516889,0.390833423,0.306649687,0.127376497,122.8077176,0.225969758,0.398031222,0.807598104,40.03333333,10.7,50.73333333,
A,75,109,com,0.289439843,0.387743629,0.322816528,0.145165661,140.3715565,0.253527792,0.359614276,0.908794625,44.4,13.4,57.8,
A,75,109,com,0.284781738,0.392453857,0.322764405,0.158987684,141.1657392,0.274356123,0.301976884,0.925476438,44.36666667,11.73333333,56.1,
A,75,109,com,0.281584933,0.393963206,0.32445186,0.166351244,142.8871253,0.285250682,0.300882548,0.931772953,,12.46666667,,
A,75,109,com,0.281920074,0.393796008,0.324283918,0.165566482,142.7200842,0.284096162,0.360156461,0.911471815,45.5,12.8,58.3,
A,75,109,com,0.293385252,0.398946449,0.307668299,0.152471998,128.118351,0.264599917,0.301556618,0.856383105,42.96666667,12.13333333,55.1,
B,75,109,sem,0.287794723,0.384100705,0.328104572,0.143334777,145.1136104,0.250731072,0.367522072,0.933435676,44.83333333,15.23333333,60.06666667,
B,75,109,sem,0.282238431,0.388283537,0.329478033,0.158153068,146.7280238,0.273112549,0.311849406,0.953501703,45.16666667,14.26666667,59.43333333,
B,75,109,sem,0.290907703,0.386978797,0.3221135,0.141721503,139.4891898,0.248259321,0.394625365,0.893978381,45.5,13.03333333,58.53333333,
B,75,109,sem,0.288488213,0.391232433,0.320279354,0.151156537,138.5652142,0.262616825,0.316650474,0.910050979,44.83333333,13.83333333,58.66666667,
B,75,109,sem,0.283246987,0.393880618,0.322872394,0.16338668,141.4900694,0.280881125,0.324188125,0.917699524,46.06666667,14.73333333,60.8,
B,75,109,com,0.276735064,0.393619033,0.329645903,0.174361536,147.1606993,0.296946946,0.31175318,0.947992732,42.7,12,54.7,
B,75,109,com,0.288845525,0.387212501,0.323941974,0.145500789,141.4074586,0.254038741,0.387838192,0.904971348,43.2,12.4,55.6,
B,75,109,com,0.291429374,0.388179534,0.320391091,0.142361524,137.9607249,0.249240754,0.37346109,0.892214524,45.06666667,12.73333333,57.8,
B,75,109,com,0.293725193,0.393052867,0.31322194,0.14462849,131.7772299,0.252708178,0.355593134,0.862661951,42.56666667,13.16666667,55.73333333,
B,75,109,com,0.269497837,0.398131238,0.332370925,0.192671957,149.3266384,0.323092961,0.31004921,0.951878378,43.66666667,14.43333333,58.1,
C,75,109,sem,0.267094048,0.397332493,0.335573459,0.196016318,151.5480171,0.327782013,0.298138603,0.966626556,43.06666667,13.03333333,56.1,
C,75,109,sem,0.297661982,0.392015723,0.310322295,0.136808455,128.050754,0.240688665,0.361533565,0.843985668,40.3,12.63333333,52.93333333,
C,75,109,sem,0.296495381,0.402433103,0.301071516,0.15157162,122.5917878,0.263243062,0.339745602,0.813402599,42,12.56666667,54.56666667,
C,75,109,sem,0.288709981,0.399888655,0.311401364,0.161456426,132.2459003,0.278024077,0.356169304,0.856634986,43,12.86666667,55.86666667,
C,75,109,sem,0.29166052,0.39768371,0.31065577,0.153802971,130.7496768,0.266601794,0.317719192,0.864946765,40.4,11.46666667,51.86666667,
C,75,109,com,0.281200142,0.394649287,0.324150571,0.167861568,142.7152506,0.287468263,0.383037347,0.902693966,43.5,12.56666667,56.06666667,
C,75,109,com,0.271190739,0.398113063,0.330696198,0.189633353,148.13002,0.318809745,0.33415877,0.938621717,43.53333333,11.96666667,55.5,
C,75,109,com,0.283099353,0.390847747,0.326052899,0.159876634,143.9188044,0.275678687,0.418237804,0.90157675,45.66666667,12.1,57.76666667,
C,75,109,com,0.258368544,0.433817795,0.307813661,0.253471126,136.9092032,0.404430738,0.277370612,0.866672901,,13.16666667,,
C,75,109,com,0.250661674,0.426400317,0.322938009,0.259560639,144.6763034,0.412144729,0.366063614,0.877687794,44.76666667,11.86666667,56.63333333,
D,75,109,sem,0.305059092,0.376956951,0.317983957,0.105419601,130.786022,0.190732281,0.400233651,0.862933701,44.53333333,12.33333333,56.86666667,
D,75,109,sem,0.290043619,0.382546098,0.327410283,0.137531807,144.2371868,0.241807405,0.329018604,0.944375701,46.26666667,13.23333333,59.5,
D,75,109,sem,0.310659988,0.380620241,0.30871977,0.101203897,118.3809134,0.188903435,0.441432133,0.780893219,44.8,12.23333333,57.03333333,
D,75,109,sem,0.31179974,0.379201098,0.308999162,0.097541644,117.6064094,0.185131152,0.496654341,0.759440443,44.66666667,12.5,57.16666667,
D,75,109,sem,0.305152327,0.385128636,0.309719038,0.115860517,123.4260477,0.207661289,0.431643456,0.805932017,47.3,13.66666667,60.96666667,
D,75,109,com,0.297089875,0.379609504,0.32330062,0.121944295,139.0578257,0.217380302,0.431992407,0.88941924,45.3,14,59.3,
D,75,109,com,0.299903023,0.379635965,0.320461012,0.117333875,135.4701348,0.210024734,0.39053949,0.885757119,44.06666667,13.13333333,57.2,
D,75,109,com,0.288793668,0.384893405,0.326312928,0.142647441,143.4252004,0.249678835,0.288358366,0.950794269,44.16666667,9.566666667,53.73333333,
D,75,109,com,0.306524202,0.378902241,0.314573557,0.105595632,126.67276,0.191020349,0.394834327,0.841785997,44.13333333,12.53333333,56.66666667,
D,75,109,com,0.299305114,0.378221368,0.322473517,0.116477003,137.6149288,0.208650966,0.359200925,0.908576752,46.4,12.8,59.2,
A,100,31,sem,0.204761767,0.4514446,0.343793633,0.375922644,153.8163456,0.546429911,0.021507129,0.99855624,40.56666667,10.06666667,50.63333333,0.546016667
A,100,31,sem,0.291280865,0.402018822,0.306700314,0.159725958,128.3545603,0.275454657,0.030777863,0.944336717,41.13333333,7.866666667,49,0.633984375
A,100,31,sem,0.232252414,0.423544753,0.344202832,0.291694366,155.1139262,0.451646107,0.065454762,1.022710412,39.36666667,7.766666667,47.13333333,0.65825
A,100,31,sem,0.205636702,0.437303532,0.357059766,0.360324051,159.2174567,0.529762082,0.132116223,0.997248658,39.4,8.933333333,48.33333333,0.625895522
A,100,31,sem,0.197832864,0.440893917,0.361273219,0.380539944,160.3455065,0.551291464,0.112524591,1.002869684,42.9,9.066666667,51.96666667,0.722387097
A,100,31,com,0.241156633,0.421882467,0.3369609,0.27257191,151.8064989,0.428379579,0.119551475,0.994059087,41.06666667,7.866666667,48.93333333,0.576485294
A,100,31,com,0.203765383,0.440890424,0.355344193,0.367832009,158.3541465,0.537832141,0.093120839,1.002760932,40.16666667,8.6,48.76666667,0.539095238
A,100,31,com,0.224046091,0.432481558,0.343472352,0.317481628,154.3779096,0.481952266,0.104517779,0.995498372,40.83333333,8,48.83333333,0.515359375
A,100,31,com,0.221793402,0.43079301,0.347413588,0.3202635,156.0632789,0.485150881,0.139102133,0.992267211,38.06666667,7.433333333,45.5,0.410092308
A,100,31,com,0.291099271,0.410249974,0.298650756,0.169887833,123.8026558,0.290434395,0.117823412,0.885039929,40.46666667,7.733333333,48.2,0.419028986
B,100,31,sem,0.199403226,0.443981707,0.356615067,0.380143316,158.5672134,0.550875132,0.164219061,0.975897565,42.2,8.7,50.9,0.523441176
B,100,31,sem,0.190693596,0.452708307,0.356598096,0.407233348,157.9912638,0.578771599,0.25214199,0.93409138,40.86666667,8.933333333,49.8,0.581140625
B,100,31,sem,0.193495186,0.448832384,0.35767243,0.397518666,158.5789251,0.568892102,0.321637116,0.917484289,41.33333333,8.566666667,49.9,0.606122807
B,100,31,sem,0.193054259,0.447884908,0.359060833,0.397589447,159.0863283,0.568964581,0.350685131,0.910596364,44,10.03333333,54.03333333,0.588366667
B,100,31,sem,0.195365219,0.450530227,0.354104554,0.395056212,157.3262784,0.566366013,0.282738182,0.924333482,41.2,8.766666667,49.96666667,0.65645
B,100,31,com,0.196150959,0.447009206,0.356839835,0.390040088,158.433389,0.561192575,0.144701086,0.978220941,42.1,8.066666667,50.16666667,0.573295082
B,100,31,com,0.197366276,0.44393017,0.358703553,0.384477249,159.2605603,0.555411437,0.206997697,0.963977846,43.6,8.133333333,51.73333333,0.52766129
B,100,31,com,0.211539759,0.445751292,0.342708949,0.356328497,153.6027491,0.525430967,0.168467681,0.95538239,42.4,8.333333333,50.73333333,0.522683333
B,100,31,com,0.221267722,0.438101815,0.340630463,0.328850637,153.0287749,0.494939955,0.096054672,0.986494985,42.93333333,8.566666667,51.5,0.478196721
B,100,31,com,0.250393494,0.441443311,0.308163194,0.276148675,138.1428176,0.432784487,0.127630122,0.913988561,43.96666667,8.8,52.76666667,0.424064516
C,100,31,sem,0.242734433,0.434171504,0.323094063,0.282811924,145.1862284,0.440925,0.028980121,0.983288451,39.53333333,7.3,46.83333333,0.271852459
C,100,31,sem,0.24839583,0.416978938,0.334625232,0.253365645,150.6896946,0.404296458,0.057940721,1.016419244,40.5,7.866666667,48.36666667,0.372290323
C,100,31,sem,0.245167311,0.435275913,0.319556776,0.279389367,143.4779902,0.436754243,0.141113224,0.93781079,41.96666667,8.4,50.36666667,0.535587302
C,100,31,sem,0.225004556,0.452558901,0.322436543,0.335842115,145.6902114,0.502817078,0.29313705,0.877405354,40.56666667,8.3,48.86666667,0.555112903
C,100,31,sem,0.182666051,0.458932634,0.358401314,0.430590943,158.1664539,0.60197633,0.258946304,0.925061643,42.23333333,9.666666667,51.9,0.541793651
C,100,31,com,0.206442433,0.441740672,0.351816895,0.363011991,157.0698383,0.532661478,0.082511261,1.000885967,40.56666667,7.8,48.36666667,0.655833333
C,100,31,com,0.199196213,0.450879258,0.349924529,0.387159731,155.9328892,0.558204975,0.288505457,0.917390352,38.43333333,7.433333333,45.86666667,0.572482143
C,100,31,com,0.18966004,0.452921411,0.357418549,0.409693387,158.2339061,0.581251768,0.239075399,0.9389682,39.5,7.333333333,46.83333333,0.438919355
C,100,31,com,0.197659209,0.453978673,0.348362118,0.393346475,155.276972,0.56460684,0.268071099,0.918423865,39.33333333,7.666666667,47,
C,100,31,com,0.201510405,0.451737289,0.346752306,0.383050544,154.8264501,0.553921251,0.199272314,0.942415756,43.23333333,9.166666667,52.4,
D,100,31,sem,0.249581313,0.444502669,0.305916018,0.280832523,137.3407489,0.438515602,0.203115764,0.882460372,42.43333333,8.866666667,51.3,0.462622642
D,100,31,sem,0.208129261,0.446593534,0.345277205,0.364221736,154.5077968,0.533962664,0.300512663,0.91355154,43.3,8.966666667,52.26666667,0.461465116
D,100,31,sem,0.207291128,0.441727497,0.350981375,0.361216706,156.7750741,0.530726231,0.361566657,0.906875005,43.1,8.8,51.9,0.682425532
D,100,31,sem,0.204737969,0.445307148,0.349954883,0.370080742,156.2183337,0.540232018,0.426746719,0.878886719,40.33333333,8.233333333,48.56666667,0.679478261
D,100,31,sem,0.21081569,0.439799771,0.34938454,0.351949953,156.3087729,0.520655298,0.428929665,0.885187084,41,8.433333333,49.43333333,0.681705882
D,100,31,com,0.255988403,0.438103288,0.305908309,0.262378714,136.4467303,0.415689382,0.270659848,0.862587647,39,7,46,0.50932
D,100,31,com,0.205810279,0.440675537,0.353514184,0.3632953,157.7332706,0.532966409,0.360923634,0.911665934,38.03333333,6.766666667,44.8,0.549511111
D,100,31,com,0.200657744,0.447242508,0.352099748,0.380590629,156.8494796,0.55134465,0.284304876,0.926169489,41.46666667,7.833333333,49.3,0.469958333
D,100,31,com,0.259570839,0.432393878,0.308035283,0.24975701,136.8256884,0.399688913,0.270837168,0.869967353,40.1,7.833333333,47.93333333,0.516145833
D,100,31,com,0.212704423,0.433420594,0.353874982,0.341599791,158.3761348,0.509242463,0.228627488,0.967244098,39.46666667,7.433333333,46.9,0.5118
A,100,42,sem,0.317769601,0.407409944,0.274820455,0.12361124,100.5644566,0.325444901,0.12011162,0.743505919,38.03333333,6.766666667,44.8,0.71745
A,100,42,sem,0.311052992,0.401171547,0.287775461,0.1265311,107.6834207,0.282662334,0.077788275,0.811424356,39.5,6.866666667,46.36666667,0.7451
A,100,42,sem,0.321937353,0.413125285,0.264937361,0.124054641,96.92119953,0.358699719,0.163856463,0.697599048,36.46666667,6.266666667,42.73333333,0.78963
A,100,42,sem,0.31538515,0.436265226,0.248349624,0.16081955,98.59607417,0.430737064,0.319473803,0.631019012,39.03333333,7.2,46.23333333,0.79086
A,100,42,sem,0.304205629,0.422055198,0.273739173,0.162268933,107.6750518,0.351413809,0.331379911,0.703930159,36.06666667,6.166666667,42.23333333,0.82257
A,100,42,com,0.330677726,0.428393604,0.24092867,0.128730823,91.27492978,0.43759975,0.308031835,0.591872415,39.34333333,9.8,49.06666667,0.77158
A,100,42,com,0.315092349,0.426241768,0.258665883,0.149931612,99.79668767,0.3931475,0.278562364,0.663856088,40.28666667,9.47,49.56,0.77542
A,100,42,com,0.328967487,0.433633993,0.23739852,0.137249283,92.00231987,0.452537108,0.283903573,0.598977106,42.8,9.58,,0.71097
A,100,42,com,0.31868325,0.426745451,0.2545713,0.144966516,97.65798776,0.403458669,0.366911026,0.619087812,36.56,7.243333333,43.66333333,0.60871
A,100,42,com,0.310168992,0.433218417,0.256612591,0.165525302,101.8047677,0.407660014,0.263235303,0.675283604,35.26,8.193333333,43.54,0.58103
B,100,42,sem,0.326784541,0.420014403,0.253201055,0.124839306,93.53323807,0.397161018,0.319902026,0.613941419,35.66666667,6.266666667,41.93333333,0.65088
B,100,42,sem,0.29896059,0.424903863,0.276135547,0.17398737,110.7943933,0.350122295,0.448267828,0.6827277,38.53333333,7.833333333,46.36666667,0.80108
B,100,42,sem,0.2651907,0.41441554,0.32039376,0.219575441,142.1959267,0.360085049,0.430835532,0.85967051,33.93333333,6.2,40.13333333,0.7686
B,100,42,sem,0.304169948,0.425786566,0.270043487,0.166608032,106.8527856,0.365777344,0.435977669,0.659708249,35.23333333,6.9,42.13333333,0.79768
B,100,42,sem,0.316225276,0.433154256,0.250620467,0.156034392,98.43528827,0.421405969,0.374559553,0.614874205,35.4,6.066666667,41.46666667,0.83018
B,100,42,com,0.309493144,0.433350909,0.257155946,0.166734544,102.1775161,0.406587269,0.309223773,0.66238252,34.99,8.633333333,43.78333333,0.7284
B,100,42,com,0.31664883,0.421454417,0.261896753,0.141993125,99.4110507,0.378588189,0.331821148,0.648813836,31.98,8.043333333,40.38666667,0.64928
B,100,42,com,0.316865265,0.407439522,0.275695213,0.125049923,101.2500204,0.323346908,0.317468103,0.682228443,34.14,8.63,43.00666667,0.61317
B,100,42,com,0.31298749,0.427268811,0.259743699,0.154380748,100.9304564,0.392083642,0.187749476,0.700780385,32.56333333,8.593333333,41.53333333,0.6159
B,100,42,com,0.315144487,0.409617962,0.27523755,0.130350952,102.1818063,0.328062791,0.149031878,0.741978479,34.76333333,8.846666667,43.82666667,0.51879
C,100,42,sem,0.308766361,0.371660453,0.319573185,0.092433294,130.3095447,0.169224601,0.044050999,0.986183382,41,8.7,49.7,
C,100,42,sem,0.313683181,0.391666759,0.29465006,0.110560125,108.228962,0.247702151,0.094878164,0.820411906,41.36666667,8.666666667,50.03333333,0.45128
C,100,42,sem,0.310886164,0.439008916,0.250104919,0.170854237,100.6945604,0.430296493,0.196106466,0.683946571,42.06666667,8.866666667,,0.62271
C,100,42,sem,0.312565586,0.411417714,0.2760167,0.136539239,103.8041603,0.329108372,0.161650799,0.746436722,40.93333333,8.3,49.23333333,0.74789
C,100,42,sem,0.308868463,0.418993989,0.272137548,0.151299913,104.9931342,0.350497726,0.301525459,0.699287462,41.16666667,8.333333333,49.5,0.66571
C,100,42,com,0.32374035,0.425859298,0.250400352,0.136231317,94.92062959,0.412011541,0.295473817,0.624841712,30.63333333,7.39,38.42,0.67452
C,100,42,com,0.308037426,0.417915045,0.274047528,0.151356492,105.8245008,0.344250629,0.252771999,0.722239684,32.29666667,8.153333333,40.79666667,0.72644
C,100,42,com,0.314238807,0.405923804,0.279837389,0.127311521,103.6295999,0.310615966,0.151365522,0.755059504,33.19333333,8.52,42.02333333,0.65552
C,100,42,com,0.31133849,0.434118621,0.254542889,0.164704487,101.0234044,0.413655906,0.290821923,0.659748526,32.25,8.083333333,40.67333333,0.64375
C,100,42,com,0.312831432,0.422180504,0.264988064,0.148771832,101.7382945,0.372334673,0.29105167,0.677417299,29.65,7.603333333,37.76333333,0.44589
D,100,42,sem,0.303771253,0.393477175,0.302751571,0.128657044,119.3256487,0.230573994,0.367031309,0.797051836,36.16666667,7.2,43.36666667,0.46628
D,100,42,sem,0.331354897,0.409475567,0.259169535,0.105450132,91.18464468,0.367069598,0.27997256,0.624233973,35.76666667,7,42.76666667,0.62653
D,100,42,sem,0.301034855,0.374527196,0.324437949,0.108786959,139.106558,0.196226981,0.465360915,0.885618246,34.76666667,6.233333333,41,0.71452
D,100,42,sem,0.292777604,0.378895439,0.328326958,0.128213921,144.7679383,0.227286543,0.373830975,0.937227151,35.66666667,6.733333333,42.4,0.73871
D,100,42,sem,0.309625863,0.374356968,0.316017169,0.094638493,125.9241738,0.172912781,0.45272199,0.824367153,34.93333333,6,40.93333333,0.74126
D,100,42,com,0.319962794,0.415482987,0.264554219,0.129880672,97.97295653,0.363261007,0.377615306,0.630668766,29.60333333,8.48,38.70666667,0.583
D,100,42,com,0.295138991,0.377788874,0.327072135,0.122821311,143.1819886,0.218772675,0.424350127,0.914414558,32.65666667,8.74,41.78,0.62024
D,100,42,com,0.301400722,0.38021277,0.318386508,0.115625716,132.9313619,0.207284063,0.463258022,0.848326871,29.69,8.19,38.45666667,0.53688
D,100,42,com,0.313623401,0.392733251,0.293643348,0.111997033,107.901863,0.252308413,0.412506893,0.711183026,28.74666667,7.313333333,36.61333333,0.5115
D,100,42,com,0.319080139,0.3984619,0.282457961,0.110630119,101.0581375,0.291129313,0.395044665,0.666042771,28.70333333,7.863333333,37.19,0.48679
A,100,53,sem,0.261617795,0.43354699,0.304835215,0.247321498,135.082053,0.396564155,0.326656516,0.842715627,37.33333333,7.9,45.23333333,0.82829
A,100,53,sem,0.325597728,0.424979349,0.249422923,0.13240695,93.96570229,0.413094016,0.189113752,0.65462909,35.13333333,5.833333333,40.96666667,0.88125
A,100,53,sem,0.257641927,0.429127566,0.313230507,0.249698976,139.4495283,0.399614597,0.391245387,0.84443294,34.03333333,5.633333333,39.66666667,0.88139
A,100,53,sem,0.242979901,0.429027994,0.327992105,0.276854027,147.4162027,0.433650239,0.410521494,0.87092166,31.6,5.166666667,36.76666667,0.89086
A,100,53,sem,0.282325461,0.392994923,0.324679616,0.163876975,142.9625157,0.281605322,0.462736546,0.879455576,39.2,7.666666667,46.86666667,0.88541
A,100,53,com,0.249297431,0.417795024,0.332907545,0.252585067,149.7725727,0.403302057,0.435616819,0.885763556,34.3,5.866666667,40.16666667,0.91093
A,100,53,com,0.252679096,0.415433072,0.331887832,0.243602771,149.2006637,0.391769425,0.399964603,0.898314567,39.06666667,6.733333333,45.8,0.88101
A,100,53,com,0.254920587,0.414444004,0.330635409,0.23832067,148.4778839,0.384909459,0.405492241,0.894743233,40.7,,48.96666667,0.87044
A,100,53,com,0.294970152,0.387304719,0.31772513,0.135333384,134.7864309,0.238402897,0.502919444,0.835039391,36.46666667,5.766666667,42.23333333,0.82429
A,100,53,com,0.288913356,0.388008535,0.323078109,0.146390862,140.6860237,0.255394329,0.480828932,0.8695146,33.93333333,5.433333333,39.36666667,0.77765
B,100,53,sem,0.243491966,0.409484466,0.347023568,0.254209021,157.4227519,0.405369467,0.477926183,0.913472294,37.86666667,5.9,43.76666667,0.86393
B,100,53,sem,0.264334702,0.399324293,0.336341005,0.203402037,152.0052687,0.338045027,0.481319918,0.9046854,39.36666667,6.233333333,45.6,0.91284
B,100,53,sem,0.292016436,0.403459049,0.304524515,0.160239455,126.7342709,0.276217904,0.506443464,0.776525494,38.36666667,6.233333333,44.6,0.8401
B,100,53,sem,0.280279912,0.399972951,0.319747137,0.175953744,139.7842205,0.299252832,0.484156149,0.848776009,40.36666667,7.266666667,47.63333333,0.86674
B,100,53,sem,0.254786333,0.400853896,0.344359771,0.222786152,156.7939751,0.364391028,0.429758671,0.939694406,34.6,5.833333333,40.43333333,0.89808
B,100,53,com,0.306728054,0.385228249,0.308043697,0.113446753,121.0055846,0.203775802,0.519204234,0.764593236,38.16666667,7,45.16666667,0.81216
B,100,53,com,0.247642135,0.409985702,0.342372162,0.24686237,155.0109445,0.395973728,0.43610074,0.917147091,34.86666667,5.166666667,40.03333333,0.75696
B,100,53,com,0.268787323,0.426456458,0.30475622,0.226782517,133.687738,0.369719187,0.360484219,0.832641854,36.86666667,6.533333333,43.4,0.76817
B,100,53,com,0.248394376,0.41525924,0.336346384,0.25143367,151.6251147,0.401832995,0.394225883,0.910342122,36.3,6.8,43.1,0.77433
B,100,53,com,0.233537953,0.427262427,0.33919962,0.293166407,152.7253439,0.453408634,0.38402631,0.902662485,36.53333333,6.4,42.93333333,0.6898
C,100,53,sem,0.278088603,0.405540598,0.316370799,0.186434393,138.0219368,0.314276784,0.04925047,0.97894612,39.9,6.533333333,46.43333333,
C,100,53,sem,0.298658616,0.42341744,0.277923944,0.172777954,111.4492374,0.343617155,0.224759275,0.763036953,40.33333333,7.166666667,47.5,0.74906
C,100,53,sem,0.22651181,0.426660664,0.346827526,0.306425732,156.0678705,0.469105476,0.333770369,0.932751777,39,7.566666667,46.56666667,0.86232
C,100,53,sem,0.227027448,0.431579805,0.341392748,0.310583214,153.5460227,0.473961837,0.339527419,0.915203708,40.13333333,6.833333333,46.96666667,0.8991
C,100,53,sem,0.227644104,0.426026871,0.346329025,0.30349025,155.8957351,0.465657876,0.425589881,0.902338165,39.96666667,6.5,46.46666667,0.87507
C,100,53,com,0.253196163,0.40136709,0.345436747,0.226366093,157.3516932,0.36916561,0.378660301,0.958234103,38.9,7.5,46.4,0.88066
C,100,53,com,0.240043082,0.410850882,0.349106036,0.262420315,158.3107636,0.415741591,0.349390348,0.957793596,39.03333333,7.633333333,46.66666667,0.86627
C,100,53,com,0.224221124,0.436002893,0.339775983,0.320772592,152.7379056,0.485734779,0.371987276,0.895969901,38.33333333,7.566666667,45.9,0.84848
C,100,53,com,0.240629865,0.416973071,0.342397064,0.268160611,154.6258416,0.422912695,0.437169347,0.905671773,37.06666667,6.4,43.46666667,0.81263
C,100,53,com,0.232421584,0.423043183,0.344535233,0.290818985,155.2888599,0.450596077,0.389239241,0.916104116,37.53333333,7,44.53333333,0.73986
D,100,53,sem,0.270680759,0.394530201,0.33478904,0.1861807,151.0578455,0.313916253,0.382565212,0.940383098,36.8,6.566666667,43.36666667,0.75761
D,100,53,sem,0.283356507,0.395831057,0.320812437,0.165601604,139.981016,0.284147865,0.373868529,0.891666846,35.86666667,6.333333333,42.2,0.82725
D,100,53,sem,0.269560086,0.398171921,0.332267993,0.192609959,149.2544958,0.323005787,0.444436351,0.906710931,38.53333333,7.966666667,46.5,0.89266
D,100,53,sem,0.294435487,0.391172109,0.314392404,0.141096194,132.3780938,0.247299386,0.424382363,0.844873272,37,6.3,43.3,0.89
D,100,53,sem,0.282155047,0.392620136,0.325224817,0.163706508,143.3936911,0.281353601,0.42083674,0.895901503,35.43333333,5.933333333,41.36666667,0.90317
D,100,53,com,0.29346695,0.389336027,0.317197023,0.140405184,134.8515496,0.246237365,0.4550128,0.848758554,35.43333333,6.3,41.73333333,0.83355
D,100,53,com,0.30403081,0.384239903,0.311729287,0.116537129,125.758806,0.208747432,0.484251372,0.800993765,37.63333333,7.133333333,44.76666667,0.85242
D,100,53,com,0.296503981,0.3843876,0.319108419,0.129071384,135.4325261,0.228632814,0.424312052,0.868087968,37.43333333,6.2,43.63333333,0.82733
D,100,53,com,0.279270574,0.388856308,0.331873118,0.164019345,148.8007618,0.281815496,0.426459638,0.923912521,35.23333333,6.9,42.13333333,0.82399
D,100,53,com,0.259931242,0.415138703,0.324930055,0.229913155,145.1271991,0.373868926,0.413078526,0.877279733,36.8,6.766666667,43.56666667,0.81568
A,100,65,sem,0.213834821,0.446720669,0.33944451,0.352560611,152.3616974,0.521323197,0.433804464,0.861411321,37.73333333,6.166666667,43.9,0.948171875
A,100,65,sem,0.209652351,0.452759984,0.337587665,0.367003481,151.5749807,0.536945935,0.418480601,0.856941048,37.8,6.066666667,43.86666667,0.944097561
A,100,65,sem,0.215789339,0.444379145,0.339831516,0.346259798,152.5584536,0.514402641,0.460434581,0.855934557,33.73333333,5.133333333,38.86666667,0.951978261
A,100,65,sem,0.220034291,0.437092523,0.342873185,0.330314069,153.9555592,0.496595619,0.464355109,0.868325086,35.83333333,5.666666667,41.5,0.947074468
A,100,65,sem,0.219795292,0.444735769,0.335468939,0.338495053,150.8544682,0.505784541,0.413824617,0.864877326,34.43333333,5.4,39.83333333,0.950526316
A,100,65,com,0.22497545,0.430029424,0.344995126,0.313057172,155.1184639,0.476837077,0.441027557,0.889147699,34.26666667,5.5,39.76666667,0.95422619
A,100,65,com,0.211043078,0.446254317,0.342702605,0.357845994,153.5850092,0.527078911,0.428896313,0.867924977,36.8,5.633333333,42.43333333,0.965077778
A,100,65,com,0.238860821,0.417713312,0.343425867,0.272402584,155.0786432,0.428170435,0.438930316,0.905847768,34.83333333,5.4,40.23333333,0.966159091
A,100,65,com,0.22108672,0.440636699,0.33827658,0.331785112,152.0263824,0.498256226,0.428456824,0.869019997,35.53333333,5.9,41.43333333,0.953120879
A,100,65,com,0.229349675,0.439553049,0.331097277,0.314251036,149.0426173,0.478220717,0.397420882,0.869467341,35.23333333,5.4,40.63333333,0.952765306
B,100,65,sem,0.224685788,0.436892743,0.338421469,0.320758527,152.1579511,0.485718654,0.456973287,0.864424637,35.5,5.733333333,41.23333333,0.901443182
B,100,65,sem,0.217950698,0.441912525,0.340136777,0.339406439,152.7339925,0.506801265,0.420202381,0.872854298,38.23333333,6.466666667,44.7,0.926244681
B,100,65,sem,0.2276382,0.436434136,0.335927663,0.314417458,151.1182675,0.478413393,0.413723743,0.875500219,38.3,6.6,44.9,0.906247059
