Bloco,Tratamento,DAS,Inoculacao,Rn,Gn,Bn,MPRI,H,S,V,ICVE,Clof A,Clof B,Clorof Total,NDVI
B,50,65,sem,0.226503763,0.426825133,0.346671104,0.306616424,155.9923681,0.469328899,0.473976282,0.88552254,39.63333333,6.533333333,46.16666667,0.91609589
B,50,65,sem,0.228286101,0.431054373,0.340659525,0.307531965,153.2517774,0.470400683,0.441335386,0.880820074,37.96666667,7.1,45.06666667,0.91745679
B,50,65,sem,0.219980415,0.439904571,0.340115014,0.333276496,152.7752808,0.499936055,0.407606661,0.879570655,38.43333333,6.566666667,45,0.920820513
B,50,65,sem,0.228042381,0.437754131,0.334203488,0.314978744,150.3734361,0.479062868,0.386644655,0.880172137,38.53333333,6.633333333,45.16666667,0.93208642
B,50,65,com,0.271357783,0.411321221,0.317320997,0.205020863,139.703666,0.340277698,0.483811473,0.83476842,38.86666667,6.1,44.96666667,0.911225
B,50,65,com,0.228405985,0.435967531,0.335626484,0.312416947,150.9943247,0.476094045,0.44371071,0.865589108,37.83333333,6.7,44.53333333,0.9042875
B,50,65,com,0.228552878,0.435894953,0.335552169,0.3120517,150.9631197,0.475669823,0.441378703,0.866334489,39.36666667,6.566666667,45.93333333,0.90390411
B,50,65,com,0.226615207,0.43809574,0.335289053,0.318154131,150.8322977,0.482726751,0.463417718,0.855909053,37.46666667,7.033333333,44.5,0.907042254
B,50,65,com,0.222965794,0.43871925,0.338314956,0.326066695,152.0780478,0.491780235,0.424563587,0.872763436,38.73333333,6.733333333,45.46666667,0.903623377
B,75,65,sem,0.223985724,0.444284907,0.331729369,0.329655642,149.3447239,0.495851154,0.424156632,0.856356982,36.56666667,5.766666667,42.33333333,0.896379747
B,75,65,sem,0.233678363,0.437356243,0.328965394,0.303528131,148.0699202,0.465702464,0.426637516,0.858497341,34.56666667,5.566666667,40.13333333,0.904090909
B,75,65,sem,0.240386273,0.432903796,0.32670993,0.285935485,146.9036259,0.444712023,0.417457246,0.862074832,37.73333333,6.3,44.03333333,0.892261364
B,75,65,sem,0.232545969,0.435855623,0.331598407,0.304172904,149.2319925,0.466461009,0.431568981,0.863056629,36.3,6.066666667,42.36666667,0.920701149
B,75,65,sem,0.226827849,0.442668718,0.330503433,0.322392795,148.8200055,0.487590066,0.416648541,0.858698273,35.53333333,5.566666667,41.1,0.935802817
B,75,65,com,0.221543687,0.444663281,0.333793031,0.334910327,150.1854289,0.501772022,0.447078679,0.85141326,38.56666667,6,44.56666667,0.909223529
B,75,65,com,0.219773541,0.447411872,0.332814587,0.341192008,149.7949062,0.508789205,0.429283896,0.852836223,38.46666667,6.433333333,44.9,0.906077922
B,75,65,com,0.224605021,0.440919033,0.334475946,0.32502809,150.4753976,0.490598037,0.422141302,0.865061318,38.46666667,6.233333333,44.7,0.900468354
B,75,65,com,0.228599855,0.438593973,0.332806172,0.314742296,149.7740672,0.478789337,0.41715808,0.866762346,39.16666667,6.466666667,45.63333333,0.922246753
B,75,65,com,0.222967848,0.442713144,0.334319008,0.330106009,150.403698,0.496360451,0.415476792,0.864963685,37.3,6.8,44.1,0.902986301
B,100,65,sem,0.224663951,0.436813018,0.338523032,0.320720263,152.2016258,0.485674782,0.457868254,0.864383576,35.5,5.733333333,41.23333333,0.901443182
B,100,65,sem,0.217960665,0.44176662,0.340272714,0.339240107,152.7905615,0.506615812,0.421457677,0.872811956,38.23333333,6.466666667,44.7,0.926244681
B,100,65,sem,0.227615411,0.436343769,0.33604082,0.314369262,151.1674208,0.478357599,0.414656932,0.875480827,38.3,6.6,44.9,0.906247059
B,100,65,sem,0.234474509,0.433803462,0.331722029,0.298272518,149.272472,0.459491384,0.426431343,0.867317269,35.23333333,5.366666667,40.6,0.941483871
B,100,65,sem,0.229801527,0.435020727,0.335177746,0.308682807,150.8088771,0.471745798,0.438483055,0.867750811,37.03333333,5.833333333,42.86666667,0.93047191
B,100,65,com,0.229537067,0.438747579,0.331715354,0.313055992,149.3039635,0.476835708,0.44007533,0.857162785,38.5,6.6,45.1,0.934736842
B,100,65,com,0.229268494,0.433563199,0.337168307,0.308215052,151.6894595,0.471199367,0.475933868,0.860341474,38.96666667,6.566666667,45.53333333,0.8760125
B,100,65,com,0.23421326,0.433925676,0.331861064,0.298908512,149.3365249,0.460245675,0.432649448,0.865348986,36.03333333,5.833333333,41.86666667,0.909885057
B,100,65,com,0.230358053,0.436556465,0.333085482,0.30918267,149.8918196,0.472329304,0.43208592,0.864593923,37.4,6.666666667,44.06666667,0.8978
B,100,65,com,0.231029237,0.434518977,0.334451785,0.305747555,150.4946721,0.468310362,0.466448521,0.85782855,36.96666667,6,42.96666667,
C,0,65,sem,0.211192369,0.448500035,0.340307596,0.359724722,152.6450207,0.529114042,0.335036447,0.893311063,41.06666667,8.533333333,49.6,0.905723077
C,0,65,sem,0.215144444,0.451847497,0.333008059,0.354881428,149.876323,0.523856067,0.380679498,0.864467717,37.8,7.233333333,45.03333333,0.889783784
C,0,65,sem,0.218237265,0.449372098,0.332390637,0.34621269,149.6329298,0.514350656,0.4850091,0.831507469,40.96666667,8.166666667,49.13333333,0.898361111
C,0,65,sem,0.229705135,0.440734777,0.329560089,0.314762947,148.3907853,0.47881323,0.424783481,0.856527681,41.7,8.566666667,50.26666667,0.908984127
C,0,65,sem,0.256437202,0.427489265,0.316073533,0.250103003,140.9186594,0.400131833,0.477432036,0.823693485,41.66666667,9.366666667,51.03333333,0.915092308
C,0,65,com,0.224122732,0.442806415,0.333070854,0.327896426,149.8919756,0.493858436,0.46578371,0.846185816,38.83333333,8,46.83333333,0.893428571
C,0,65,com,0.223707059,0.445322561,0.330970381,0.331249164,149.0403843,0.497651639,0.4683748,0.839326655,41.03333333,9.2,50.23333333,0.903948052
C,0,65,com,0.236813289,0.424844843,0.338341868,0.284182337,152.3973005,0.442588765,0.464866619,0.877499875,39.06666667,7.933333333,47,0.883430769
C,0,65,com,0.218034493,0.449822827,0.33214268,0.347062655,149.5376869,0.515288066,0.460604837,0.838800626,40.1,8.233333333,48.33333333,0.879868852
C,0,65,com,0.255254075,0.424726018,0.320019906,0.249230742,142.9297535,0.399014743,0.481637711,0.833836701,39.6,9.466666667,49.06666667,0.8885
C,25,65,sem,0.214320023,0.450760964,0.334919013,0.355506993,150.6035806,0.524537306,0.458611221,0.842303717,,,,0.908623188
C,25,65,sem,0.211123434,0.455941557,0.332935009,0.367007902,149.853568,0.536950667,0.442994254,0.839204849,,7.1,36,0.941232877
C,25,65,sem,0.208560336,0.453615093,0.337824571,0.37007528,151.6494738,0.540226198,0.442681331,0.848194567,43.4,9.866666667,53.26666667,0.952380952
C,25,65,sem,0.216518388,0.443350868,0.340130745,0.343753672,152.6969992,0.511631974,0.445807469,0.862503514,40.3,9.066666667,49.36666667,0.961541667
C,25,65,sem,0.216278034,0.44899117,0.334730796,0.349802959,150.5404579,0.518302256,0.424530756,0.85539154,39.83333333,8.566666667,48.4,0.930512
C,25,65,com,0.216301939,0.44617055,0.33752751,0.346985897,151.6421378,0.51520346,0.425380844,0.862261553,40.4,8.766666667,49.16666667,0.919050847
C,25,65,com,0.217023639,0.442787253,0.340189108,0.342164122,152.7330343,0.509869272,0.458617393,0.859021302,43.76666667,10.3,54.06666667,0.94192517
C,25,65,com,0.212710595,0.447230555,0.34005885,0.355364959,152.5810021,0.524382686,0.414169664,0.868154784,39.46666667,8.433333333,47.9,0.916787879
C,25,65,com,0.214396854,0.450535003,0.335068143,0.35513135,150.6611927,0.524128307,0.404634753,0.860752273,41.36666667,9.9,51.26666667,0.910537736
C,25,65,com,0.210293578,0.452254396,0.337452025,0.36519743,151.531993,0.535010427,0.454805028,0.845239254,43.36666667,9.7,53.06666667,
C,50,65,sem,0.214186701,0.448293646,0.337519653,0.353379456,151.6093874,0.522217852,0.46783109,0.845591394,42.4,9.566666667,51.96666667,0.866942857
C,50,65,sem,0.211028056,0.45381152,0.335160424,0.365176011,150.6773038,0.534987442,0.45279877,0.841167395,41.1,8.966666667,50.06666667,0.915644737
C,50,65,sem,0.208973457,0.454566807,0.336459735,0.370125768,151.1456995,0.54027999,0.459883993,0.83964367,39.36666667,7.766666667,47.13333333,0.92044
C,50,65,sem,0.210859388,0.454399612,0.334741,0.36608332,150.5202014,0.535960457,0.461029305,0.837226754,42.36666667,8.8,51.16666667,0.923
C,50,65,sem,0.208961774,0.454768783,0.336269444,0.370341559,151.0750302,0.540509856,0.483773622,0.831211231,41.83333333,9.466666667,51.3,0.919575342
C,50,65,com,0.208988113,0.453867042,0.337144845,0.369430528,151.4008395,0.539538911,0.471327596,0.837493606,45.03333333,10.76666667,55.8,0.904923077
C,50,65,com,0.209455229,0.456906142,0.33363863,0.371346425,150.1110389,0.54157931,0.439216207,0.84035171,38.56666667,7.8,46.36666667,0.865059524
C,50,65,com,0.211544991,0.452794828,0.33566018,0.363142219,150.8680472,0.532801661,0.455156917,0.842169625,44.43333333,10.96666667,55.4,0.907897436
C,50,65,com,0.211320578,0.45457771,0.334101711,0.365306739,150.2842836,0.535127716,0.452640264,0.838990027,40.83333333,8.766666667,49.6,0.91386747
C,50,65,com,0.20869989,0.454892525,0.336407585,0.370999773,151.1238462,0.541210554,0.430036345,0.84916129,44.53333333,10.73333333,55.26666667,0.92445679
C,75,65,sem,0.185763076,0.46512093,0.349115994,0.429197601,155.0846591,0.60061338,0.449506355,0.844874861,40.73333333,10,50.73333333,
C,75,65,sem,0.19951508,0.461419211,0.339065709,0.396263494,151.9698574,0.567605607,0.475830875,0.829798158,41.06666667,9.566666667,50.63333333,0.858108434
C,75,65,sem,0.206864153,0.45590276,0.337233087,0.375755943,151.409331,0.546253781,0.492995313,0.828079919,31.5,10.9,42.4,0.877661972
C,75,65,sem,0.213853011,0.451873693,0.334273296,0.357535128,150.355417,0.526741622,0.475787446,0.834464849,33.06666667,5.966666667,39.03333333,0.9051
C,75,65,sem,0.218226963,0.447411352,0.334361685,0.344307688,150.4038305,0.51224536,0.492188653,0.834098831,44.36666667,11.3,55.66666667,0.875278481
C,75,65,com,0.206508902,0.456306553,0.337184545,0.376873606,151.3875591,0.547433844,0.476605038,0.833029034,40,8.7,48.7,0.911702381
C,75,65,com,0.202177407,0.453416987,0.344405607,0.383224113,153.9663519,0.554102707,0.478509083,0.844498025,39.93333333,8.966666667,48.9,0.89454321
C,75,65,com,0.201124027,0.458535204,0.340340769,0.39021841,152.4500458,0.561377129,0.498494396,0.826987524,41.53333333,9.633333333,51.16666667,0.903962025
C,75,65,com,0.19013167,0.466958487,0.342909842,0.421291985,153.1134477,0.592829608,0.449581128,0.836493353,42.1,10.8,52.9,0.89774359
C,75,65,com,0.18343747,0.463405461,0.35315707,0.432822217,156.3726438,0.604153414,0.427556614,0.858166901,39.53333333,8.6,48.13333333,0.918461538
C,100,65,sem,0.205083668,0.443432163,0.35148417,0.367529186,156.8537259,0.537508361,0.236792546,0.946642619,,,,
C,100,65,sem,0.222043614,0.454681173,0.323275213,0.343769821,146.1088364,0.511649861,0.429820802,0.831225537,43.56666667,10.5,54.06666667,0.894263158
C,100,65,sem,0.212462405,0.451589802,0.335947793,0.360103308,150.984,0.529523464,0.431737303,0.851713078,43.56666667,10.4,53.96666667,0.901134328
C,100,65,sem,0.211323684,0.454352035,0.334324281,0.365085196,150.366975,0.53488998,0.431063419,0.84672095,46.1,,60.4,0.934123457
C,100,65,sem,0.212661329,0.451786239,0.335552432,0.359885297,150.8352073,0.529287724,0.460123258,0.841503047,41.23333333,8.3,49.53333333,0.921493827
C,100,65,com,0.226263666,0.431473374,0.34226296,0.311993541,153.9163177,0.475602252,0.45432858,0.878447043,32.16666667,8.9,41.06666667,0.908234694
C,100,65,com,0.210498005,0.454716389,0.334785606,0.36712733,150.5351952,0.537078473,0.437246053,0.844865131,36.56666667,8.133333333,44.7,0.921515464
C,100,65,com,0.250856017,0.431827897,0.317316087,0.26508883,142.0343857,0.419083347,0.45968295,0.829491155,42.83333333,9.233333333,52.06666667,0.901971698
C,100,65,com,0.231800207,0.427931225,0.340268568,0.297289184,153.1824192,0.458323691,0.451175746,0.881180294,44.23333333,10.63333333,54.86666667,0.89672619
C,100,65,com,0.226290236,0.441213587,0.332496176,0.321980704,149.6494371,0.487118613,0.460263359,0.848925104,38.56666667,9.033333333,47.6,0.875408602
D,0,65,com,0.209441903,0.44865034,0.341907758,0.363487702,153.2260492,0.533173423,0.442152605,0.859480486,41.06666667,9.666666667,50.73333333,
D,0,65,sem,0.258535139,0.451557289,0.289907572,0.271826797,129.7519686,0.427458829,0.416327884,0.772915365,42.23333333,9.8,52.03333333,0.893329412
D,0,65,sem,0.25696434,0.431319745,0.311715915,0.253318956,138.8413691,0.404237013,0.46751036,0.814091815,39.86666667,8.866666667,48.73333333,0.885961538
D,0,65,sem,0.266445514,0.434696691,0.298857795,0.239967265,131.5585333,0.387054194,0.498323954,0.769088024,41.2,10.2,51.4,0.908604938
D,0,65,sem,0.262981664,0.438452503,0.298565833,0.250160097,132.1675494,0.400204897,0.461212872,0.780458241,40.26666667,9.3,49.56666667,0.901591549
D,0,65,sem,0.261784622,0.44091565,0.297299728,0.254918114,131.8957973,0.406270515,0.444722317,0.782423485,39.96666667,9.9,49.86666667,0.902772727
D,0,65,com,0.218739784,0.43556296,0.345697256,0.331380507,155.1320761,0.497799848,0.471483946,0.872083602,42.16666667,11.2,53.36666667,0.862974026
D,0,65,com,0.209729281,0.454672767,0.335597952,0.368667566,150.8320928,0.538724779,0.459834206,0.83843641,40.53333333,9.466666667,50,0.866904762
D,0,65,com,0.208343065,0.456066932,0.335590003,0.372847892,150.8198657,0.543174367,0.447026141,0.841154641,40.93333333,9.2,50.13333333,0.856205128
D,0,65,com,0.208439126,0.451255483,0.340305391,0.368073885,152.5841966,0.538090653,0.497054789,0.835974834,39.4,8.833333333,48.23333333,0.863886076
D,25,65,sem,0.206622902,0.454962064,0.338415034,0.375370019,151.8416468,0.545845865,0.467161594,0.839228885,41.43333333,9.5,50.93333333,0.908613636
D,25,65,sem,0.210535607,0.445120937,0.344343456,0.357786911,154.2240962,0.527014818,0.457958382,0.861809468,41.66666667,9.8,51.46666667,0.930148515
D,25,65,sem,0.216561309,0.437978264,0.345460427,0.338278943,154.9293354,0.50554325,0.456545324,0.873355672,41.76666667,10.46666667,52.23333333,0.951663462
D,25,65,sem,0.218507298,0.436322957,0.345169745,0.332629193,154.8907276,0.499207424,0.452026875,0.876759276,41.1,9.5,50.6,0.939203125
D,25,65,sem,0.251689247,0.425454187,0.322856565,0.256614671,144.5736515,0.408422211,0.479866815,0.840423944,41.53333333,9.866666667,51.4,0.927568627
D,25,65,com,0.216397125,0.445188432,0.338414443,0.345822706,151.9987642,0.513920154,0.47325923,0.848711117,41.73333333,8.433333333,50.16666667,0.911962406
D,25,65,com,0.204982369,0.455979821,0.339037809,0.379745553,152.0454505,0.550457368,0.46193182,0.840567218,40.53333333,8.2,48.73333333,0.92102963
D,25,65,com,0.207061804,0.45231737,0.340620826,0.371949215,152.6742487,0.542220092,0.449648725,0.850900665,41.96666667,9.6,51.56666667,0.902132231
D,25,65,com,0.207241346,0.454469008,0.338289645,0.373619152,151.8042805,0.543992346,0.422657386,0.85447387,39.53333333,9.266666667,48.8,0.909977273
D,25,65,com,0.212216144,0.451634886,0.336148969,0.360651308,151.058427,0.530115697,0.411239661,0.858761697,42.1,10.36666667,52.46666667,
D,50,65,com,0.210771328,0.450847017,0.338381655,0.362861293,151.8925238,0.532499228,0.481228525,0.839271437,39.66666667,10.03333333,49.7,0.905337662
D,50,65,sem,0.254049978,0.441042468,0.304907554,0.269018159,136.3185943,0.423978423,0.460178324,0.795939942,39,8.466666667,47.46666667,0.896
D,50,65,sem,0.262470018,0.43662636,0.300903622,0.249116355,133.2410693,0.398868134,0.45825818,0.787852725,39.93333333,9.3,49.23333333,0.925336842
D,50,65,sem,0.224549158,0.428241895,0.347208947,0.312033593,156.1308283,0.475648786,0.43546772,0.897021322,40.76666667,9.466666667,50.23333333,0.930853933
D,50,65,sem,0.223526372,0.429269851,0.347203777,0.315172593,156.067458,0.479287046,0.472916599,0.882973552,41.63333333,10.36666667,52,0.92489011
D,50,65,sem,0.259945163,0.439965097,0.30008974,0.257204308,133.3800438,0.409168671,0.492256733,0.773858442,40.2,9.066666667,49.26666667,0.885183908
D,50,65,com,0.202562915,0.463622319,0.333814766,0.391872096,150.1659734,0.56308636,0.392151062,0.849176267,39.13333333,8.266666667,47.4,0.9042
D,50,65,com,0.215748192,0.450184076,0.334067732,0.352041634,150.2819358,0.520755612,0.478555857,0.835129154,39.3,8.933333333,48.23333333,0.8758
D,50,65,com,0.210836477,0.454352919,0.334810604,0.366085875,150.5459768,0.535963195,0.460963196,0.837391074,37.4,7.8,45.2,0.8872
D,50,65,com,0.215859332,0.452040678,0.33209999,0.35361782,149.5300185,0.52247808,0.440408368,0.843093509,40.86666667,9.566666667,50.43333333,0.8863
D,50,65,com,0.219173321,0.448459891,0.332366788,0.343431942,149.6206097,0.511275534,0.427692923,0.851569457,40.23333333,8.9,49.13333333,0.898177215
D,75,65,sem,0.205052118,0.455570466,0.339377415,0.379215536,152.1713674,0.549900326,0.462150858,0.841379425,42.23333333,9.9,52.13333333,0.911534884
D,75,65,sem,0.221698912,0.440366494,0.337934594,0.330280936,151.8938037,0.496558174,0.464909936,0.856698428,42.53333333,9.533333333,52.06666667,0.935518072
D,75,65,sem,0.220556333,0.44947365,0.329970017,0.341652347,148.6776952,0.50930086,0.469373319,0.833095803,39.7,8.3,48,0.952117021
D,75,65,sem,0.248952632,0.423442262,0.327605106,0.259504693,147.045438,0.412074198,0.458327486,0.860118538,42.33333333,9.333333333,51.66666667,
D,75,65,sem,0.217614001,0.452001913,0.330384086,0.350033366,148.8675516,0.518555133,0.409429129,0.851047199,44.03333333,10.63333333,54.66666667,0.910421687
D,75,65,com,0.218579055,0.436451543,0.344969401,0.332614214,154.8066928,0.499190555,0.483258802,0.865887396,39.76666667,8.166666667,47.93333333,0.904090909
D,75,65,com,0.20983282,0.45439226,0.33577492,0.368187603,150.8985252,0.538212161,0.449303157,0.842486701,41.66666667,9.4,51.06666667,0.908670732
D,75,65,com,0.206667401,0.457705325,0.335627273,0.377857058,150.822404,0.548470621,0.410166742,0.85168979,41.43333333,9.733333333,51.16666667,0.906875
D,75,65,com,0.213002585,0.44940594,0.337591475,0.356884529,151.6210969,0.526035225,0.454156502,0.848942185,40.6,9.466666667,50.06666667,0.904653061
D,75,65,com,0.207873364,0.450426533,0.341700103,0.368453907,153.1045121,0.538496627,0.483283603,0.843320546,40.1,9.133333333,49.23333333,0.876662921
D,100,65,sem,0.216627396,0.447617127,0.335755476,0.34774804,150.943734,0.516043102,0.453648933,0.848678955,40.13333333,8.433333333,48.56666667,0.894546667
D,100,65,sem,0.242062678,0.432229283,0.325708039,0.282024131,146.3911829,0.439966961,0.466098119,0.844595989,40.26666667,9.366666667,49.63333333,0.935802083
D,100,65,sem,0.242355242,0.434340689,0.323304069,0.283710065,145.2984259,0.442015798,0.465515219,0.838036471,38.8,8.333333333,47.13333333,0.925925926
D,100,65,sem,0.217213603,0.448806328,0.333980069,0.347726417,150.2513302,0.516019294,0.406545156,0.860541462,40.03333333,9.1,49.13333333,0.919022989
D,100,65,sem,0.216879333,0.447884916,0.335235751,0.347500009,150.7411838,0.515769954,0.420545049,0.858679353,40.9,9.6,50.5,0.908871795
D,100,65,com,0.227738483,0.432726779,0.339534737,0.310369534,152.722723,0.473712989,0.426364639,0.88176703,38.73333333,9,47.73333333,0.907299065
D,100,65,com,0.211306993,0.452146112,0.336546895,0.363008503,151.2008867,0.532657723,0.402602878,0.861584726,42.83333333,11.1,53.93333333,0.907361446
D,100,65,com,0.21680008,0.44698785,0.33621207,0.346779082,151.1255433,0.51497545,0.413085888,0.863565906,38.66666667,7.666666667,46.33333333,0.906535714
D,100,65,com,0.237895907,0.432106024,0.329998069,0.289865011,148.4543866,0.449450149,0.462440839,0.854116263,41.03333333,9.966666667,51,
A,0,87,sem,0.244733115,0.427320633,0.327946252,0.271685886,147.3446303,0.427284582,0.340537724,0.895973844,43.73333333,12.43333333,56.16666667,
A,0,87,sem,0.235499837,0.428661898,0.335838265,0.290835878,151.1671228,0.450616353,0.395964878,0.890956938,44.9,12.9,57.8,
A,0,87,sem,0.223958429,0.436999743,0.339041828,0.32232193,152.4115723,0.487509013,0.386225988,0.88881929,44.63333333,11.86666667,56.5,
A,0,87,sem,0.233846803,0.417770301,0.348382897,0.282257015,157.3642613,0.440250295,0.364713021,0.939258124,46.96666667,14,60.96666667,
A,0,87,sem,0.240515593,0.404397662,0.355086745,0.254114903,161.9464385,0.405249793,0.456916919,0.945646865,42.1,10.73333333,52.83333333,
A,0,87,com,0.23901455,0.429681193,0.331304257,0.285132133,149.0422189,0.443739792,0.365699158,0.891532677,42.3,11.13333333,53.43333333,
A,0,87,com,0.221874513,0.445272827,0.33285266,0.334856035,149.806352,0.501711086,0.26763715,0.909141433,44.5,12.2,56.7,
A,0,87,com,0.272539757,0.40251855,0.324941693,0.192544542,144.1894551,0.322913795,0.394862213,0.895127192,44.86666667,11.73333333,56.6,
A,0,87,com,0.234308696,0.436870357,0.328820946,0.301799736,147.995105,0.463665382,0.26021677,0.914234311,,,,
A,0,87,com,0.232911014,0.431269717,0.335819269,0.298651699,151.1279274,0.459941182,0.334169813,0.908229265,42.6,11.63333333,54.23333333,
A,25,87,sem,0.236706796,0.42750895,0.335784254,0.287259306,151.1560815,0.446311485,0.357049026,0.905302505,43.96666667,11.03333333,55,
A,25,87,sem,0.284808457,0.388294195,0.326897348,0.153744363,144.4027195,0.26651374,0.508429235,0.877256339,40.5,9.033333333,49.53333333,
A,25,87,sem,0.252420792,0.420315596,0.327263612,0.249569976,146.7463263,0.39944938,0.34595575,0.900122325,43.96666667,12.33333333,56.3,
A,25,87,sem,0.272217798,0.397263996,0.330518206,0.18678058,147.9738571,0.314768514,0.41150038,0.913320686,41.6,10.16666667,51.76666667,
A,25,87,sem,0.23333905,0.425408961,0.341251988,0.291568107,153.7105185,0.451494746,0.389463262,0.906961322,42.86666667,11.5,54.36666667,
A,25,87,com,0.239132345,0.421862562,0.339005092,0.276447238,152.793508,0.433151062,0.357820958,0.918528816,41.73333333,10.5,52.23333333,
A,25,87,com,0.247735018,0.412267437,0.339997544,0.249290616,153.6453545,0.399091473,0.330104462,0.943853324,43.73333333,10.7,54.43333333,
A,25,87,com,0.242676579,0.423324798,0.333998624,0.271243011,150.3314516,0.42673668,0.372184972,0.902200847,42.86666667,10.63333333,53.5,
A,25,87,com,0.227195257,0.440215086,0.332589657,0.319173699,149.6857997,0.483899428,0.300606808,0.903419031,43.33333333,11.3,54.63333333,
A,25,87,com,0.270968542,0.406012995,0.323018463,0.19948026,143.1256836,0.332611159,0.458619922,0.864732326,42.66666667,10.73333333,53.4,
A,50,87,sem,0.241405784,0.430777437,0.327816779,0.281726243,147.3782248,0.439604392,0.350622852,0.888692168,40.06666667,9.233333333,49.3,
A,50,87,sem,0.236117078,0.418163387,0.345719534,0.278238949,156.1234864,0.435347318,0.446875257,0.906611844,40.66666667,9.766666667,50.43333333,
A,50,87,sem,0.233073939,0.427164581,0.33976148,0.293970492,152.9807374,0.4543697,0.377279516,0.906009913,42.53333333,10.5,53.03333333,
A,50,87,sem,0.231357223,0.421490835,0.347151943,0.291237157,156.5410572,0.451097857,0.418422969,0.913165598,42.7,10.3,53,
A,50,87,sem,0.242378067,0.414234704,0.343387229,0.261732096,155.2651478,0.414877448,0.394161113,0.926237967,43.23333333,9.766666667,53,
A,50,87,com,0.232545223,0.425095105,0.342359672,0.292789043,154.2190132,0.452957185,0.404780804,0.904192966,43.76666667,10.86666667,54.63333333,
A,50,87,com,0.249023649,0.411084692,0.339891659,0.245506735,153.6421418,0.394227872,0.395780716,0.923564592,43.1,9.966666667,53.06666667,
A,50,87,com,0.230581762,0.437672558,0.33174568,0.309898178,149.3100186,0.473163766,0.356693716,0.886214276,45.03333333,11.16666667,56.2,
A,50,87,com,0.265902034,0.405011745,0.329086221,0.207343648,147.2522402,0.343470806,0.420248523,0.896828224,42.7,10.03333333,52.73333333,
A,50,87,com,0.271787276,0.416928685,0.311284038,0.210742044,136.3275646,0.348120468,0.387294928,0.845570227,42.83333333,10.7,53.53333333,
A,75,87,sem,0.275764284,0.417472886,0.306762831,0.204415759,133.1249112,0.339443846,0.323675945,0.851876243,40.86666667,11.1,51.96666667,
A,75,87,sem,0.293374657,0.397303727,0.309321616,0.150473899,129.2064476,0.261585941,0.440929249,0.816975201,43.93333333,11.6,55.53333333,
A,75,87,sem,0.23710273,0.418048893,0.344848376,0.276189749,155.7274156,0.432834928,0.364364479,0.932752507,43.4,12.1,55.5,
A,75,87,sem,0.283717557,0.409315715,0.306966728,0.181229623,131.1064546,0.306849099,0.348063997,0.84339816,43.9,12.8,56.7,
A,75,87,sem,0.291391987,0.401156711,0.307451302,0.158493871,128.778402,0.27362056,0.421696124,0.816996672,41.96666667,9.733333333,51.7,
A,75,87,com,0.237503675,0.424172582,0.338323743,0.282115165,152.4060613,0.440077729,0.407400599,0.897540898,45.76666667,11.96666667,57.73333333,
A,75,87,com,0.26745976,0.415772794,0.316767446,0.217075479,139.9474115,0.356716543,0.411277847,0.854820823,44.03333333,11.36666667,55.4,
A,75,87,com,0.235379619,0.427253245,0.337367136,0.289562497,151.8920902,0.449086411,0.262042287,0.94013538,43.76666667,11.16666667,54.93333333,
A,75,87,com,0.251677556,0.406445549,0.341876895,0.23516572,154.9682143,0.380784078,0.412261901,0.929919198,42.9,10.93333333,53.83333333,
A,75,87,com,0.287645984,0.394965118,0.317388899,0.15721856,136.6286741,0.271718006,0.440025507,0.855133685,43.8,11.46666667,55.26666667,
A,100,87,sem,0.253906512,0.410935214,0.335158274,0.236189601,151.0459531,0.382125202,0.371870451,0.921145633,42.56666667,10.6,53.16666667,
A,100,87,sem,0.247233951,0.41371777,0.339048279,0.251884992,153.0894599,0.402409157,0.385128751,0.921317697,42,10.7,52.7,
A,100,87,sem,0.268260056,0.41347308,0.318266864,0.21300567,140.6621167,0.351203091,0.44139971,0.850588603,44.56666667,11,55.56666667,
A,100,87,sem,0.244128249,0.410265642,0.345606109,0.253879805,156.6484117,0.404950784,0.359058072,0.948932668,42.2,10.1,52.3,
A,100,87,sem,0.2704701,0.400490849,0.329039051,0.193782886,147.0275099,0.324653483,0.388109991,0.912565008,44.36666667,11.16666667,55.53333333,
A,100,87,com,0.230038508,0.448743863,0.321217628,0.322202467,145.0142352,0.487372358,0.227634807,0.900632252,44.56666667,11.43333333,56,
A,100,87,com,0.255561896,0.408566457,0.335871647,0.230384022,151.4930811,0.374491245,0.364953997,0.928479814,40.46666667,10.23333333,50.7,
A,100,87,com,0.232716811,0.442820712,0.324462476,0.311017366,146.2000842,0.474467195,0.298257919,0.887980985,43.8,11.86666667,55.66666667,
A,100,87,com,0.238668424,0.434429534,0.326902041,0.290835988,147.043252,0.450616486,0.285284432,0.904939983,46.03333333,12.93333333,58.96666667,
A,100,87,com,0.222999948,0.433041208,0.343958844,0.320164762,154.5528959,0.485037582,0.395223063,0.898540318,44.86666667,12.6,57.46666667,
B,0,87,sem,0.223160361,0.428416716,0.348422923,0.315014696,156.6164239,0.479104449,0.40744492,0.907908121,44.13333333,10.83333333,54.96666667,
B,0,87,sem,0.223635208,0.440157999,0.336206793,0.326190129,151.194384,0.49192061,0.361708134,0.888759219,43.23333333,10.36666667,53.6,
B,0,87,sem,0.215770224,0.442453294,0.341776482,0.344386161,153.352184,0.512332202,0.413995468,0.876514021,41.86666667,10.2,52.06666667,
